Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Toppings Count,Distance (km),Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Delivery Efficiency (min/km),Topping Density,Order Month,Payment Category
ORD589,Little Caesars,"Denver, CO",2025-05-25 20:30:00,2025-05-25 21:10:00,40,XL,Cheese Burst,5,8,High,Card,TRUE,TRUE,5,0.625,May,Online
ORD590,Marco's Pizza,"Washington, DC",2025-05-26 18:45:00,2025-05-26 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,8,0.4,May,Offline
ORD591,Domino's,"Boston, MA",2025-05-27 19:00:00,2025-05-27 19:50:00,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,5,0.4,May,Online
ORD592,Papa John's,"El Paso, TX",2025-05-28 20:00:00,2025-05-28 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,6.363636364,0.545454545,May,Online
ORD593,Pizza Hut,"Detroit, MI",2025-05-29 18:30:00,2025-05-29 18:50:00,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,10,1,May,Online
ORD594,Little Caesars,"Nashville, TN",2025-05-30 19:45:00,2025-05-30 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,5.333333333,0.666666667,May,Online
ORD595,Marco's Pizza,"Memphis, TN",2025-05-31 18:00:00,2025-05-31 18:30:00,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,TRUE,7.5,0.75,May,Online
ORD596,Domino's,"Portland, OR",2025-06-01 20:15:00,2025-06-01 21:00:00,45,Large,Veg,4,9,High,Cash,TRUE,TRUE,5,0.444444444,June,Offline
ORD597,Papa John's,"Oklahoma City, OK",2025-06-02 18:00:00,2025-06-02 18:20:00,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,6.666666667,0.666666667,June,Online
ORD598,Pizza Hut,"Las Vegas, NV",2025-06-03 19:15:00,2025-06-03 19:45:00,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,5,0.666666667,June,Online
ORD599,Little Caesars,"Atlanta, GA",2025-06-04 20:30:00,2025-06-04 21:10:00,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,5,0.625,June,Online
ORD600,Marco's Pizza,"Miami, FL",2025-06-05 18:45:00,2025-06-05 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,8,0.4,June,Offline
ORD601,Domino's,"New York, NY",2025-06-06 19:00:00,2025-06-06 19:45:00,45,Large,Thai Chicken,4,7,Medium,Card,TRUE,FALSE,6.428571429,0.571428571,June,Online
ORD602,Papa John's,"Los Angeles, CA",2025-06-07 20:15:00,2025-06-07 20:55:00,40,Medium,Sicilian,3,6.5,High,Wallet,TRUE,TRUE,6.153846154,0.461538462,June,Online
ORD603,Pizza Hut,"Chicago, IL",2025-06-08 18:45:00,2025-06-08 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,8,0.4,June,Offline
ORD604,Little Caesars,"Houston, TX",2025-06-09 19:30:00,2025-06-09 20:10:00,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,5,0.625,June,Online
ORD605,Marco's Pizza,"Phoenix, AZ",2025-06-10 18:00:00,2025-06-10 18:30:00,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,7.5,0.75,June,Online
ORD606,Domino's,"Philadelphia, PA",2025-06-11 20:15:00,2025-06-11 21:00:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,5,0.444444444,June,Offline
ORD607,Papa John's,"San Antonio, TX",2025-06-12 18:00:00,2025-06-12 18:20:00,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,6.666666667,0.666666667,June,Online
ORD608,Pizza Hut,"San Diego, CA",2025-06-13 19:15:00,2025-06-13 19:45:00,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,5,0.666666667,June,Online
ORD609,Little Caesars,"Dallas, TX",2025-06-14 20:30:00,2025-06-14 21:10:00,40,XL,Cheese Burst,5,8,High,Card,TRUE,TRUE,5,0.625,June,Online
ORD610,Marco's Pizza,"San Jose, CA",2025-06-15 18:45:00,2025-06-15 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,8,0.4,June,Offline
ORD611,Domino's,"Austin, TX",2025-06-16 19:00:00,2025-06-16 19:50:00,50,Large,Non-Veg,4,10,High,Domino's Cash,TRUE,FALSE,5,0.4,June,Offline
ORD612,Papa John's,"Jacksonville, FL",2025-06-17 20:00:00,2025-06-17 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,6.363636364,0.545454545,June,Online
ORD613,Pizza Hut,"Fort Worth, TX",2025-06-18 18:30:00,2025-06-18 18:50:00,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,10,1,June,Online
ORD614,Little Caesars,"Columbus, OH",2025-06-19 19:45:00,2025-06-19 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,5.333333333,0.666666667,June,Online
ORD615,Marco's Pizza,"Charlotte, NC",2025-06-20 18:00:00,2025-06-20 18:30:00,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,7.5,0.75,June,Online
ORD616,Domino's,"San Francisco, CA",2025-06-21 20:15:00,2025-06-21 21:00:00,45,Large,Veg,4,9,High,Cash,TRUE,TRUE,5,0.444444444,June,Offline
ORD617,Papa John's,"Indianapolis, IN",2025-06-22 18:00:00,2025-06-22 18:20:00,20,Medium,Veg,2,3,Low,Card,TRUE,TRUE,6.666666667,0.666666667,June,Online
ORD618,Pizza Hut,"Seattle, WA",2025-06-23 19:15:00,2025-06-23 19:45:00,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,5,0.666666667,June,Online
ORD619,Little Caesars,"Denver, CO",2025-06-24 20:30:00,2025-06-24 21:10:00,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,5,0.625,June,Online
ORD620,Marco's Pizza,"Washington, DC",2025-06-25 18:45:00,2025-06-25 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,8,0.4,June,Offline
ORD621,Domino's,"Boston, MA",2025-06-26 19:00:00,2025-06-26 19:50:00,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,5,0.4,June,Online
ORD622,Papa John's,"El Paso, TX",2025-06-27 20:00:00,2025-06-27 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,6.363636364,0.545454545,June,Online
ORD623,Pizza Hut,"Detroit, MI",2025-06-28 18:30:00,2025-06-28 18:50:00,20,Small,Vegan,2,2,Low,UPI,TRUE,TRUE,10,1,June,Online
ORD624,Little Caesars,"Nashville, TN",2025-06-29 19:45:00,2025-06-29 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,TRUE,5.333333333,0.666666667,June,Online
ORD625,Domino's,"Austin, TX",2025-06-15 19:20:00,2025-06-15 19:55:00,35,Large,Cheese Burst,4,5.4,Medium,Card,TRUE,TRUE,6.481481481,0.740740741,June,Online
ORD626,Pizza Hut,"Miami, FL",2025-06-15 20:00:00,2025-06-15 20:30:00,30,Medium,Veg,2,4.1,Low,Wallet,TRUE,TRUE,7.317073171,0.487804878,June,Online
ORD627,Little Caesars,"Atlanta, GA",2025-06-15 20:05:00,2025-06-15 20:55:00,50,XL,Non-Veg,5,8.7,High,Cash,TRUE,TRUE,5.747126437,0.574712644,June,Offline
ORD628,Domino's,"Austin, TX",2025-06-15 21:00:00,2025-06-15 21:35:00,35,Large,Cheese Burst,4,5.4,Medium,Card,TRUE,TRUE,6.481481481,0.740740741,June,Online
ORD629,Papa John's,"Seattle, WA",2025-06-16 17:45:00,2025-06-16 18:10:00,25,Medium,Gluten-Free,3,3.9,Low,UPI,FALSE,FALSE,6.41025641,0.769230769,June,Online
ORD630,Pizza Hut,"Miami, FL",2025-06-16 18:30:00,2025-06-16 19:10:00,40,Large,Stuffed Crust,5,6,Medium,Wallet,TRUE,FALSE,6.666666667,0.833333333,June,Online
ORD631,Domino's,"Phoenix, AZ",2025-06-16 19:00:00,2025-06-16 19:35:00,35,Medium,Veg,2,4.5,Medium,Hut Points,TRUE,FALSE,7.777777778,0.444444444,June,Offline
ORD632,Pizza Hut,"Dallas, TX",2025-06-16 20:15:00,2025-06-16 21:00:00,45,Large,Cheese Burst,4,7.2,High,Card,TRUE,FALSE,6.25,0.555555556,June,Online
ORD633,Domino's,"Austin, TX",2025-06-16 21:10:00,2025-06-16 21:40:00,30,Large,Cheese Burst,4,5.4,Medium,Cash,TRUE,FALSE,5.555555556,0.740740741,June,Offline
ORD634,Little Caesars,"Chicago, IL",2025-06-17 18:10:00,2025-06-17 18:50:00,40,XL,Sicilian,5,7.8,High,UPI,TRUE,FALSE,5.128205128,0.641025641,June,Online
ORD635,Marco's Pizza,"Tampa, FL",2025-06-17 19:15:00,2025-06-17 19:40:00,25,Small,Thai Chicken,3,3.2,Medium,Card,TRUE,FALSE,7.8125,0.9375,June,Online
ORD636,Pizza Hut,"Miami, FL",2025-06-17 20:00:00,2025-06-17 20:30:00,30,Medium,Veg,2,4.1,Low,Wallet,TRUE,FALSE,7.317073171,0.487804878,June,Online
ORD637,Papa John's,"San Diego, CA",2025-06-18 17:45:00,2025-06-18 18:35:00,50,Large,Non-Veg,4,8.3,High,Card,FALSE,FALSE,6.024096386,0.481927711,June,Online
ORD638,Domino's,"Austin, TX",2025-06-18 19:05:00,2025-06-18 19:40:00,35,Large,Cheese Burst,4,5.4,Medium,UPI,TRUE,FALSE,6.481481481,0.740740741,June,Online
ORD639,Marco's Pizza,"Charlotte, NC",2025-06-18 20:00:00,2025-06-18 20:25:00,25,Medium,Non-Veg,3,4,Low,Wallet,TRUE,FALSE,6.25,0.75,June,Online
ORD640,Pizza Hut,"Miami, FL",2025-06-18 21:00:00,2025-06-18 21:30:00,30,Medium,Veg,2,4.1,Low,Card,TRUE,FALSE,7.317073171,0.487804878,June,Online
ORD641,Domino's,"Los Angeles, CA",2025-06-19 18:15:00,2025-06-19 18:55:00,40,Large,Cheese Burst,5,6.3,Medium,Cash,TRUE,FALSE,6.349206349,0.793650794,June,Offline
ORD642,Little Caesars,"Denver, CO",2025-06-19 19:10:00,2025-06-19 19:55:00,45,XL,Vegan,2,7,High,Wallet,TRUE,FALSE,6.428571429,0.285714286,June,Online
ORD643,Domino's,"Austin, TX",2025-06-19 20:00:00,2025-06-19 20:30:00,30,Large,Cheese Burst,4,5.4,Medium,Card,TRUE,FALSE,5.555555556,0.740740741,June,Online
ORD644,Marco's Pizza,"Tampa, FL",2025-06-20 18:10:00,2025-06-20 18:40:00,30,Small,Thai Chicken,3,3.2,Medium,Cash,TRUE,FALSE,9.375,0.9375,June,Offline
ORD645,Pizza Hut,"Dallas, TX",2025-06-20 19:00:00,2025-06-20 19:30:00,30,Medium,Stuffed Crust,4,5.8,Medium,Card,TRUE,FALSE,5.172413793,0.689655172,June,Online
ORD646,Domino's,"San Francisco, CA",2025-07-21 19:00:00,2025-07-21 19:50:00,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,5,0.4,July,Online
ORD647,Papa John's,"Indianapolis, IN",2025-07-22 20:00:00,2025-07-22 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,6.363636364,0.545454545,July,Online
ORD648,Pizza Hut,"Seattle, WA",2025-07-23 18:30:00,2025-07-23 18:50:00,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,10,1,July,Online
ORD649,Little Caesars,"Denver, CO",2025-07-24 19:45:00,2025-07-24 20:25:00,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,5,0.625,July,Online
ORD650,Marco's Pizza,"Boston, MA",2025-07-25 18:15:00,2025-07-25 18:45:00,30,Medium,Thai Chicken,3,4,Medium,UPI,TRUE,FALSE,7.5,0.75,July,Online
ORD651,Domino's,"Nashville, TN",2025-07-26 19:30:00,2025-07-26 20:10:00,40,Large,Sicilian,4,6.5,High,Cash,TRUE,TRUE,6.153846154,0.615384615,July,Offline
ORD652,Papa John's,"Detroit, MI",2025-07-27 20:45:00,2025-07-27 21:15:00,30,Medium,Veg,2,3.5,Low,Card,TRUE,TRUE,8.571428571,0.571428571,July,Online
ORD653,Pizza Hut,"El Paso, TX",2025-07-28 18:00:00,2025-07-28 18:30:00,30,Large,Non-Veg,4,5,Medium,Wallet,TRUE,FALSE,6,0.8,July,Online
ORD654,Little Caesars,"Washington, DC",2025-07-29 19:15:00,2025-07-29 19:55:00,40,XL,Cheese Burst,5,7,High,Card,TRUE,FALSE,5.714285714,0.714285714,July,Online
ORD655,Marco's Pizza,"Las Vegas, NV",2025-07-30 20:30:00,2025-07-30 21:00:00,30,Medium,Vegan,2,4,Medium,UPI,TRUE,FALSE,7.5,0.5,July,Online
ORD656,Domino's,"Louisville, KY",2025-07-31 18:45:00,2025-07-31 19:25:00,40,Large,Non-Veg,4,6,High,Domino's Cash,TRUE,FALSE,6.666666667,0.666666667,July,Offline
ORD657,Papa John's,"Baltimore, MD",2025-08-01 20:00:00,2025-08-01 20:30:00,30,Medium,Gluten-Free,3,5,Medium,Wallet,TRUE,FALSE,6,0.6,August,Online
ORD658,Pizza Hut,"Milwaukee, WI",2025-08-02 18:30:00,2025-08-02 19:00:00,30,Small,Vegan,2,3,Low,UPI,TRUE,TRUE,10,0.666666667,August,Online
ORD659,Little Caesars,"Albuquerque, NM",2025-08-03 19:45:00,2025-08-03 20:25:00,40,XL,Stuffed Crust,5,8,High,Card,TRUE,TRUE,5,0.625,August,Online
ORD660,Marco's Pizza,"Tucson, AZ",2025-08-04 18:00:00,2025-08-04 18:30:00,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,7.5,0.75,August,Online
ORD661,Domino's,"Fresno, CA",2025-08-05 19:15:00,2025-08-05 19:55:00,40,Large,Veg,4,6,High,Cash,TRUE,FALSE,6.666666667,0.666666667,August,Offline
ORD662,Papa John's,"Sacramento, CA",2025-08-06 20:30:00,2025-08-06 21:00:00,30,Medium,Veg,2,3.5,Low,Card,TRUE,FALSE,8.571428571,0.571428571,August,Online
ORD663,Pizza Hut,"Kansas City, MO",2025-08-07 18:45:00,2025-08-07 19:15:00,30,Large,Non-Veg,4,5.5,Medium,Wallet,TRUE,FALSE,5.454545455,0.727272727,August,Online
ORD664,Little Caesars,"Mesa, AZ",2025-08-08 20:00:00,2025-08-08 20:40:00,40,XL,Cheese Burst,5,7.5,High,Card,TRUE,FALSE,5.333333333,0.666666667,August,Online
ORD665,Marco's Pizza,"Atlanta, GA",2025-08-09 18:15:00,2025-08-09 18:45:00,30,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,12,0.4,August,Offline
ORD666,Domino's,"Omaha, NE",2025-08-10 19:30:00,2025-08-10 20:10:00,40,Large,Non-Veg,4,6.5,High,Card,TRUE,TRUE,6.153846154,0.615384615,August,Online
ORD667,Papa John's,"Raleigh, NC",2025-08-11 20:45:00,2025-08-11 21:15:00,30,Medium,Gluten-Free,3,5,Medium,Wallet,TRUE,FALSE,6,0.6,August,Online
ORD668,Pizza Hut,"Long Beach, CA",2025-08-12 18:00:00,2025-08-12 18:30:00,30,Small,Vegan,2,3,Low,UPI,TRUE,FALSE,10,0.666666667,August,Online
ORD669,Little Caesars,"Virginia Beach, VA",2025-08-13 19:15:00,2025-08-13 19:55:00,40,XL,Cheese Burst,5,7,High,Card,TRUE,FALSE,5.714285714,0.714285714,August,Online
ORD670,Marco's Pizza,"Oakland, CA",2025-08-14 20:30:00,2025-08-14 21:00:00,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,7.5,0.75,August,Online
ORD671,Domino's,"San Jose, CA",2025-08-15 19:00:00,2025-08-15 19:35:00,35,Large,Cheese Burst,4,5,Medium,Card,TRUE,FALSE,7,0.8,August,Online
ORD672,Pizza Hut,"Austin, TX",2025-08-16 18:30:00,2025-08-16 19:10:00,40,Medium,Veg,2,6,High,Wallet,TRUE,TRUE,6.666666667,0.333333333,August,Online
ORD673,Papa John's,"Columbus, OH",2025-08-17 20:00:00,2025-08-17 20:25:00,25,Medium,Gluten-Free,3,3.5,Low,UPI,TRUE,TRUE,7.142857143,0.857142857,August,Online
ORD674,Little Caesars,"Fort Worth, TX",2025-08-18 19:15:00,2025-08-18 19:55:00,40,XL,Non-Veg,5,7,High,Cash,TRUE,FALSE,5.714285714,0.714285714,August,Offline
ORD675,Marco's Pizza,"Jacksonville, FL",2025-08-19 18:45:00,2025-08-19 19:15:00,30,Medium,Thai Chicken,3,4,Medium,Card,TRUE,FALSE,7.5,0.75,August,Online
ORD676,Domino's,"Indianapolis, IN",2025-08-20 20:30:00,2025-08-20 21:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,August,Online
ORD677,Pizza Hut,"Charlotte, NC",2025-08-21 19:00:00,2025-08-21 19:30:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,August,Online
ORD678,Papa John's,"San Francisco, CA",2025-08-22 18:15:00,2025-08-22 18:50:00,35,Medium,Gluten-Free,3,5,Medium,Card,TRUE,FALSE,7,0.6,August,Online
ORD679,Little Caesars,"Denver, CO",2025-08-23 20:00:00,2025-08-23 20:45:00,45,XL,Cheese Burst,5,8,High,Cash,TRUE,TRUE,5.625,0.625,August,Offline
ORD680,Marco's Pizza,"Seattle, WA",2025-08-24 19:30:00,2025-08-24 20:00:00,30,Medium,Thai Chicken,3,4.5,Medium,UPI,TRUE,TRUE,6.666666667,0.666666667,August,Online
ORD681,Domino's,"Boston, MA",2025-08-25 18:00:00,2025-08-25 18:35:00,35,Large,Non-Veg,4,6,Medium,Card,TRUE,FALSE,5.833333333,0.666666667,August,Online
ORD682,Pizza Hut,"Detroit, MI",2025-08-26 19:15:00,2025-08-26 19:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,August,Online
ORD683,Papa John's,"Memphis, TN",2025-08-27 20:30:00,2025-08-27 21:00:00,30,Medium,Gluten-Free,3,5,Medium,UPI,TRUE,FALSE,6,0.6,August,Online
ORD684,Little Caesars,"Baltimore, MD",2025-08-28 18:45:00,2025-08-28 19:25:00,40,XL,Cheese Burst,5,7.5,High,Card,TRUE,FALSE,5.333333333,0.666666667,August,Online
ORD685,Marco's Pizza,"Nashville, TN",2025-08-29 19:00:00,2025-08-29 19:30:00,30,Medium,Thai Chicken,3,4,Medium,Cash,TRUE,FALSE,7.5,0.75,August,Offline
ORD686,Domino's,"Portland, OR",2025-08-30 20:15:00,2025-08-30 20:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,August,Online
ORD687,Pizza Hut,"Oklahoma City, OK",2025-08-31 18:30:00,2025-08-31 19:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,August,Online
ORD688,Papa John's,"Las Vegas, NV",2025-09-01 19:45:00,2025-09-01 20:15:00,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,FALSE,6,0.6,September,Online
ORD689,Little Caesars,"Louisville, KY",2025-09-02 20:00:00,2025-09-02 20:40:00,40,XL,Cheese Burst,5,8,High,UPI,TRUE,FALSE,5,0.625,September,Online
ORD690,Marco's Pizza,"Milwaukee, WI",2025-09-03 18:15:00,2025-09-03 18:45:00,30,Medium,Thai Chicken,3,4,Medium,Card,TRUE,FALSE,7.5,0.75,September,Online
ORD691,Domino's,"Albuquerque, NM",2025-09-04 19:30:00,2025-09-04 20:00:00,30,Large,Non-Veg,4,6,Medium,Cash,TRUE,FALSE,5,0.666666667,September,Offline
ORD692,Pizza Hut,"Tucson, AZ",2025-09-05 20:45:00,2025-09-05 21:15:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,September,Online
ORD693,Papa John's,"Fresno, CA",2025-09-06 18:00:00,2025-09-06 18:30:00,30,Medium,Gluten-Free,3,5,Medium,UPI,TRUE,TRUE,6,0.6,September,Online
ORD694,Little Caesars,"Sacramento, CA",2025-09-07 19:15:00,2025-09-07 19:55:00,40,XL,Cheese Burst,5,7,High,Card,TRUE,TRUE,5.714285714,0.714285714,September,Online
ORD695,Marco's Pizza,"Kansas City, MO",2025-09-08 20:30:00,2025-09-08 21:00:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,September,Offline
ORD696,Domino's,"Mesa, AZ",2025-09-09 18:45:00,2025-09-09 19:15:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,September,Online
ORD697,Pizza Hut,"Atlanta, GA",2025-09-10 19:00:00,2025-09-10 19:30:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,September,Online
ORD698,Papa John's,"Omaha, NE",2025-09-11 20:15:00,2025-09-11 20:45:00,30,Medium,Gluten-Free,3,5,Medium,UPI,TRUE,FALSE,6,0.6,September,Online
ORD699,Little Caesars,"Louisville, KY",2025-09-12 19:30:00,2025-09-12 20:00:00,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,5,0.833333333,September,Online
ORD700,Marco's Pizza,"Milwaukee, WI",2025-09-13 18:45:00,2025-09-13 19:15:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,TRUE,6.666666667,0.666666667,September,Offline
ORD701,Domino's,"Albuquerque, NM",2025-09-14 20:00:00,2025-09-14 20:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,September,Online
ORD702,Pizza Hut,"Atlanta, GA",2025-09-15 19:15:00,2025-09-15 19:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,September,Online
ORD703,Papa John's,"Omaha, NE",2025-09-16 20:30:00,2025-09-16 21:00:00,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,FALSE,6,0.6,September,Online
ORD704,Little Caesars,"Louisville, KY",2025-09-17 19:45:00,2025-09-17 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,September,Online
ORD705,Marco's Pizza,"Milwaukee, WI",2025-09-18 18:00:00,2025-09-18 18:30:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,September,Offline
ORD706,Domino's,"Albuquerque, NM",2025-09-19 20:15:00,2025-09-19 20:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,September,Online
ORD707,Pizza Hut,"Atlanta, GA",2025-09-20 19:30:00,2025-09-20 20:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,September,Online
ORD708,Papa John's,"Omaha, NE",2025-09-21 20:45:00,2025-09-21 21:15:00,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,TRUE,6,0.6,September,Online
ORD709,Little Caesars,"Louisville, KY",2025-09-22 19:00:00,2025-09-22 19:30:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,September,Online
ORD710,Marco's Pizza,"Milwaukee, WI",2025-09-23 18:15:00,2025-09-23 18:45:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,September,Offline
ORD711,Domino's,"Albuquerque, NM",2025-09-24 19:30:00,2025-09-24 20:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,September,Online
ORD712,Pizza Hut,"Atlanta, GA",2025-09-25 20:45:00,2025-09-25 21:15:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,September,Online
ORD713,Papa John's,"Omaha, NE",2025-09-26 18:00:00,2025-09-26 18:30:00,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,FALSE,6,0.6,September,Online
ORD714,Little Caesars,"Louisville, KY",2025-09-27 19:15:00,2025-09-27 19:45:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,TRUE,5,0.833333333,September,Online
ORD715,Marco's Pizza,"Milwaukee, WI",2025-09-28 20:30:00,2025-09-28 21:00:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,TRUE,6.666666667,0.666666667,September,Offline
ORD716,Domino's,"Albuquerque, NM",2025-09-29 19:00:00,2025-09-29 19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,5.454545455,0.727272727,September,Online
ORD717,Pizza Hut,"Atlanta, GA",2025-09-30 20:15:00,2025-09-30 20:45:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,September,Online
ORD718,Papa John's,"Omaha, NE",2025-10-01 18:30:00,2025-10-01 19:00:00,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,FALSE,6,0.6,October,Online
ORD719,Little Caesars,"Louisville, KY",2025-10-02 19:45:00,2025-10-02 20:15:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,October,Online
ORD720,Marco's Pizza,"Milwaukee, WI",2025-10-03 18:00:00,2025-10-03 18:30:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,6.666666667,0.666666667,October,Offline
ORD721,Domino's,"Albuquerque, NM",2025-10-04 19:15:00,2025-10-04 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,October,Online
ORD722,Pizza Hut,"Atlanta, GA",2025-10-05 20:30:00,2025-10-05 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,TRUE,7.5,0.5,October,Online
ORD723,Papa John's,"Omaha, NE",2025-10-06 18:45:00,2025-10-06 19:15:00,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,FALSE,6,0.6,October,Online
ORD724,Little Caesars,"Louisville, KY",2025-10-07 19:00:00,2025-10-07 19:30:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,October,Online
ORD725,Marco's Pizza,"Milwaukee, WI",2025-10-08 20:15:00,2025-10-08 20:45:00,30,Medium,Thai Chicken,3,4.5,Medium,UPI,TRUE,FALSE,6.666666667,0.666666667,October,Online
ORD726,Papa John's,"Omaha, NE",2025-10-09 20:30:00,2025-10-09 21:00:00,30,Medium,Gluten-Free,3,5,Medium,UPI,TRUE,FALSE,6,0.6,October,Online
ORD727,Little Caesars,"Louisville, KY",2025-10-10 19:45:00,2025-10-10 20:15:00,30,XL,Cheese Burst,5,6,High,Card,TRUE,FALSE,5,0.833333333,October,Online
ORD728,Marco's Pizza,"Milwaukee, WI",2025-10-11 18:00:00,2025-10-11 18:30:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,TRUE,6.666666667,0.666666667,October,Offline
ORD729,Domino's,"Albuquerque, NM",2025-10-12 19:15:00,2025-10-12 19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,5.454545455,0.727272727,October,Online
ORD730,Pizza Hut,"Atlanta, GA",2025-10-13 20:30:00,2025-10-13 21:00:00,30,Medium,Veg,2,4,Low,Wallet,TRUE,FALSE,7.5,0.5,October,Online
ORD731,Papa John's,"Omaha, NE",2025-10-14 18:45:00,2025-10-14 19:15:00,30,Medium,Gluten-Free,3,5,Medium,Card,TRUE,FALSE,6,0.6,October,Online
ORD732,Little Caesars,"Louisville, KY",2025-10-15 19:00:00,2025-10-15 19:30:00,30,XL,Cheese Burst,5,6,High,UPI,TRUE,FALSE,5,0.833333333,October,Online
